date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-09-14,MX_OAX_20079,1,0,,,2850,29,,
2022-08-08,MX_OAX_20080,1,0,,,4,0,,
2022-09-02,MX_OAX_20081,1,0,,,3,0,,
2022-02-18,MX_OAX_20082,2,0,,,4,0,,
2022-09-11,MX_OAX_20083,1,0,,,415,2,,
2022-09-01,MX_OAX_20084,1,0,,,125,0,,
2022-08-02,MX_OAX_20085,1,0,,,10,0,,
2022-07-22,MX_OAX_20086,1,0,,,2,0,,
2022-09-08,MX_OAX_20087,1,0,,,78,0,,
2022-03-12,MX_OAX_20088,1,0,,,2,0,,
2022-07-10,MX_OAX_20089,1,0,,,6,0,,
2022-07-11,MX_OAX_20090,1,0,,,9,0,,
2022-09-03,MX_OAX_20091,1,0,,,226,1,,
2022-08-22,MX_OAX_20092,1,0,,,20,0,,
2022-02-15,MX_OAX_20093,1,0,,,3,0,,
2022-02-24,MX_OAX_20094,1,0,,,5,1,,
2022-02-10,MX_OAX_20095,1,0,,,4,1,,
2022-07-24,MX_OAX_20096,1,0,,,1,0,,
2022-08-08,MX_OAX_20097,2,0,,,3,1,,
2022-07-17,MX_OAX_20098,1,0,,,3,0,,
2022-02-03,MX_OAX_20100,1,0,,,1,0,,
2022-08-10,MX_OAX_20102,1,0,,,58,0,,
2022-09-05,MX_OAX_20103,0,1,,,34,1,,
2022-06-08,MX_OAX_20104,1,0,,,2,0,,
2022-02-08,MX_OAX_20105,1,0,,,2,0,,
2022-09-08,MX_OAX_20107,1,0,,,799,4,,
2022-08-19,MX_OAX_20108,1,0,,,5,0,,
2022-07-29,MX_OAX_20109,1,0,,,5,2,,
2022-01-08,MX_OAX_20110,1,0,,,1,0,,
2022-07-08,MX_OAX_20111,1,0,,,3,0,,
2022-07-06,MX_OAX_20112,1,0,,,9,0,,
2022-02-22,MX_OAX_20113,0,1,,,3,2,,
2022-09-08,MX_OAX_20115,1,0,,,401,3,,
2022-01-27,MX_OAX_20116,1,0,,,1,0,,
2022-02-10,MX_OAX_20118,1,0,,,1,0,,
2022-01-27,MX_OAX_20120,1,0,,,1,0,,
2022-02-03,MX_OAX_20121,1,0,,,1,0,,
2022-07-01,MX_OAX_20122,1,0,,,2,0,,
2022-07-22,MX_OAX_20123,1,0,,,4,0,,
2022-09-01,MX_OAX_20124,1,0,,,64,0,,
2022-08-31,MX_OAX_20125,1,0,,,8,0,,
2022-07-28,MX_OAX_20126,1,0,,,3,0,,
2022-08-05,MX_OAX_20128,1,0,,,9,0,,
2022-08-06,MX_OAX_20129,2,0,,,17,0,,
2022-07-19,MX_OAX_20130,1,0,,,7,1,,
2022-08-24,MX_OAX_20131,1,0,,,15,1,,
2022-08-11,MX_OAX_20132,1,0,,,18,1,,
2022-08-17,MX_OAX_20133,1,0,,,4,0,,
2022-08-29,MX_OAX_20134,1,0,,,205,1,,
2022-08-22,MX_OAX_20135,1,0,,,80,0,,
2022-08-17,MX_OAX_20136,1,0,,,7,1,,
2022-08-25,MX_OAX_20137,1,0,,,1,0,,
2022-07-21,MX_OAX_20139,1,0,,,1,0,,
2022-07-19,MX_OAX_20140,1,0,,,2,0,,
2022-06-19,MX_OAX_20141,4,0,,,6,1,,
2022-08-03,MX_OAX_20143,1,0,,,39,2,,
2022-09-05,MX_OAX_20145,1,0,,,95,0,,
2022-07-26,MX_OAX_20146,1,0,,,2,0,,
2022-02-08,MX_OAX_20147,1,0,,,1,0,,
2022-07-12,MX_OAX_20149,1,0,,,4,0,,
2022-08-18,MX_OAX_20150,1,0,,,206,1,,
2022-08-03,MX_OAX_20153,1,0,,,8,0,,
2022-08-04,MX_OAX_20154,1,0,,,3,1,,
2022-08-15,MX_OAX_20155,1,0,,,5,0,,
2022-09-11,MX_OAX_20156,1,0,,,97,1,,
2022-08-30,MX_OAX_20157,1,0,,,766,0,,
2022-08-13,MX_OAX_20158,1,0,,,10,0,,
2022-07-19,MX_OAX_20159,1,0,,,2,0,,
2022-01-31,MX_OAX_20160,1,0,,,5,0,,
2022-06-29,MX_OAX_20161,3,0,,,4,0,,
2022-02-14,MX_OAX_20162,1,0,,,4,0,,
2022-02-26,MX_OAX_20164,1,0,,,4,0,,
2022-02-05,MX_OAX_20165,1,0,,,2,0,,
2022-07-27,MX_OAX_20166,1,0,,,34,6,,
2022-08-08,MX_OAX_20167,1,0,,,6,0,,
2022-02-17,MX_OAX_20168,1,0,,,1,0,,
2022-02-10,MX_OAX_20169,1,0,,,1,0,,
2022-07-11,MX_OAX_20170,1,0,,,2,0,,
2022-07-26,MX_OAX_20171,1,0,,,4,0,,
2022-01-21,MX_OAX_20172,1,0,,,1,0,,
2022-07-21,MX_OAX_20173,1,0,,,5,0,,
2022-09-12,MX_OAX_20174,1,0,,,137,0,,
2022-07-24,MX_OAX_20175,1,0,,,4,0,,
2022-07-20,MX_OAX_20176,4,0,,,25,0,,
2022-08-26,MX_OAX_20177,1,0,,,305,2,,
2022-09-11,MX_OAX_20178,1,0,,,113,0,,
2022-03-10,MX_OAX_20180,1,0,,,1,0,,
2022-02-10,MX_OAX_20183,1,0,,,1,0,,
2022-09-12,MX_OAX_20184,1,0,,,3895,45,,
2022-08-05,MX_OAX_20185,0,1,,,20,2,,
2022-05-20,MX_OAX_20186,2,0,,,2,0,,
2022-08-22,MX_OAX_20187,1,0,,,1,0,,
2022-08-22,MX_OAX_20188,1,0,,,4,0,,
2022-07-27,MX_OAX_20190,1,0,,,29,3,,
2022-08-19,MX_OAX_20192,2,0,,,25,0,,
2022-08-29,MX_OAX_20193,1,0,,,31,0,,
2022-06-20,MX_OAX_20196,1,0,,,23,0,,
2022-08-08,MX_OAX_20197,1,0,,,11,0,,
2022-08-01,MX_OAX_20198,1,0,,,21,0,,
2022-07-29,MX_OAX_20200,1,0,,,2,0,,
2022-06-28,MX_OAX_20202,1,0,,,2,0,,
2022-02-04,MX_OAX_20203,1,0,,,2,0,,
2022-08-16,MX_OAX_20205,1,0,,,4,0,,
2022-07-19,MX_OAX_20206,1,0,,,3,0,,
2022-07-31,MX_OAX_20207,0,1,,,14,3,,
2022-07-02,MX_OAX_20208,0,1,,,9,2,,
2022-02-11,MX_OAX_20210,2,0,,,2,0,,
2022-02-11,MX_OAX_20211,1,0,,,2,0,,
2022-01-18,MX_OAX_20213,2,0,,,3,0,,
2022-02-02,MX_OAX_20214,1,0,,,3,0,,
2022-08-25,MX_OAX_20215,1,0,,,5,0,,
2022-07-21,MX_OAX_20216,1,0,,,1,0,,
2022-08-26,MX_OAX_20217,1,0,,,3,0,,
2022-02-04,MX_OAX_20219,1,0,,,1,0,,
2022-07-21,MX_OAX_20221,1,0,,,5,0,,
2022-02-18,MX_OAX_20224,1,0,,,7,1,,
2022-07-19,MX_OAX_20225,1,0,,,5,0,,
2022-09-04,MX_OAX_20227,0,1,,,443,3,,
2022-07-05,MX_OAX_20229,1,0,,,1,0,,
2022-07-25,MX_OAX_20230,2,0,,,5,0,,
2022-08-01,MX_OAX_20231,1,0,,,2,0,,
2022-08-16,MX_OAX_20232,1,0,,,23,4,,
2022-02-10,MX_OAX_20233,1,0,,,2,0,,
2022-07-20,MX_OAX_20234,1,0,,,1,0,,
2022-02-04,MX_OAX_20235,1,0,,,5,0,,
2022-08-01,MX_OAX_20237,1,0,,,10,0,,
2022-07-23,MX_OAX_20238,1,0,,,5,0,,
2022-08-09,MX_OAX_20239,1,0,,,3,1,,
2022-03-25,MX_OAX_20240,0,1,,,3,1,,
2022-01-27,MX_OAX_20241,1,0,,,2,0,,
2022-08-16,MX_OAX_20242,1,0,,,9,2,,
2022-08-25,MX_OAX_20243,1,0,,,21,1,,
2022-07-04,MX_OAX_20244,1,0,,,5,0,,
2022-01-28,MX_OAX_20245,1,0,,,1,0,,
2022-08-15,MX_OAX_20247,1,0,,,47,0,,
2022-08-16,MX_OAX_20248,1,0,,,60,2,,
2022-07-25,MX_OAX_20249,1,0,,,2,0,,
2022-02-16,MX_OAX_20250,1,0,,,2,0,,
2022-01-08,MX_OAX_20252,1,0,,,1,0,,
2022-06-27,MX_OAX_20253,1,0,,,3,0,,
2022-09-06,MX_OAX_20254,1,0,,,4,1,,
2022-07-18,MX_OAX_20255,1,0,,,1,0,,
2022-03-20,MX_OAX_20257,1,0,,,1,0,,
2022-07-16,MX_OAX_20258,1,0,,,1,0,,
2022-01-05,MX_OAX_20260,1,0,,,1,0,,
2022-02-21,MX_OAX_20261,1,0,,,3,0,,
2022-02-02,MX_OAX_20263,1,0,,,1,0,,
2022-07-30,MX_OAX_20265,1,0,,,18,0,,
2022-07-14,MX_OAX_20266,2,0,,,49,0,,
2022-01-19,MX_OAX_20267,1,0,,,1,0,,
2022-06-29,MX_OAX_20268,1,0,,,7,0,,
2022-08-18,MX_OAX_20269,1,0,,,4,1,,
2022-02-03,MX_OAX_20270,1,0,,,2,0,,
2022-08-21,MX_OAX_20271,1,0,,,8,0,,
2022-07-24,MX_OAX_20272,0,1,,,1,1,,
2022-04-07,MX_OAX_20273,1,0,,,3,1,,
2022-07-28,MX_OAX_20275,1,0,,,4,0,,
2022-09-01,MX_OAX_20277,1,0,,,60,1,,
2022-08-07,MX_OAX_20278,1,0,,,25,3,,
2022-08-10,MX_OAX_20279,2,0,,,16,3,,
2022-02-11,MX_OAX_20280,1,0,,,18,0,,
2022-03-08,MX_OAX_20281,1,0,,,1,0,,
2022-08-05,MX_OAX_20284,2,0,,,2,0,,
2022-02-22,MX_OAX_20285,0,1,,,3,1,,
2022-08-01,MX_OAX_20286,1,0,,,3,0,,
2022-01-05,MX_OAX_20288,1,0,,,1,0,,
2022-01-21,MX_OAX_20289,1,0,,,1,0,,
2022-08-08,MX_OAX_20291,1,0,,,4,0,,
2022-07-27,MX_OAX_20292,1,0,,,5,0,,
2022-09-06,MX_OAX_20293,1,0,,,698,3,,
2022-08-16,MX_OAX_20294,1,0,,,126,2,,
2022-09-12,MX_OAX_20295,1,0,,,161,4,,
2022-07-11,MX_OAX_20296,1,0,,,4,0,,
2022-08-02,MX_OAX_20298,1,0,,,36,0,,
2022-07-28,MX_OAX_20300,1,0,,,7,0,,
2022-07-29,MX_OAX_20301,1,0,,,13,0,,
2022-07-11,MX_OAX_20302,1,0,,,1,0,,
2022-07-05,MX_OAX_20304,1,0,,,1,0,,
2022-09-05,MX_OAX_20305,1,0,,,113,1,,
2022-02-01,MX_OAX_20306,1,0,,,1,0,,
2022-08-08,MX_OAX_20307,2,0,,,77,1,,
2022-07-01,MX_OAX_20308,1,0,,,12,0,,
2022-05-29,MX_OAX_20309,1,0,,,5,0,,
2022-08-25,MX_OAX_20310,1,0,,,205,1,,
2022-07-19,MX_OAX_20311,1,0,,,1,0,,
2022-07-15,MX_OAX_20312,2,0,,,7,0,,
2022-07-25,MX_OAX_20313,1,0,,,1,0,,
2022-07-05,MX_OAX_20314,1,0,,,3,0,,
2022-08-04,MX_OAX_20315,1,0,,,4,0,,
2022-02-02,MX_OAX_20317,1,0,,,2,0,,
2022-09-10,MX_OAX_20318,1,0,,,506,3,,
2022-05-19,MX_OAX_20319,1,0,,,1,0,,
2022-07-16,MX_OAX_20321,1,0,,,1,0,,
2022-09-07,MX_OAX_20324,1,0,,,380,8,,
2022-05-17,MX_OAX_20325,0,1,,,4,1,,
2022-07-07,MX_OAX_20326,1,0,,,6,1,,
2022-09-05,MX_OAX_20327,1,0,,,91,1,,
2022-04-08,MX_OAX_20329,0,1,,,2,1,,
2022-07-25,MX_OAX_20330,1,0,,,4,0,,
2022-02-09,MX_OAX_20332,1,0,,,1,0,,
2022-09-05,MX_OAX_20333,1,0,,,19,0,,
2022-08-29,MX_OAX_20334,1,0,,,86,2,,
2022-07-31,MX_OAX_20336,1,0,,,9,0,,
2022-08-22,MX_OAX_20337,1,0,,,17,0,,
2022-09-08,MX_OAX_20338,0,1,,,396,3,,
2022-06-29,MX_OAX_20339,2,0,,,7,0,,
2022-02-22,MX_OAX_20341,0,1,,,2,1,,
2022-08-25,MX_OAX_20342,2,0,,,81,0,,
2022-08-26,MX_OAX_20343,1,0,,,35,0,,
2022-07-23,MX_OAX_20344,1,0,,,7,1,,
2022-07-22,MX_OAX_20345,1,0,,,7,0,,
2022-03-01,MX_OAX_20346,1,0,,,1,0,,
2022-07-21,MX_OAX_20347,1,0,,,11,1,,
2022-08-25,MX_OAX_20348,1,0,,,32,1,,
2022-07-18,MX_OAX_20349,1,0,,,13,0,,
2022-09-08,MX_OAX_20350,1,0,,,690,1,,
2022-08-02,MX_OAX_20351,1,0,,,4,0,,
2022-07-14,MX_OAX_20353,1,0,,,2,0,,
2022-03-08,MX_OAX_20355,1,0,,,1,0,,
2022-02-15,MX_OAX_20356,1,1,,,4,1,,
2022-08-01,MX_OAX_20358,2,0,,,5,0,,
2022-02-01,MX_OAX_20359,1,0,,,1,0,,
2022-08-22,MX_OAX_20360,1,0,,,49,0,,
2022-07-29,MX_OAX_20362,1,0,,,2,0,,
2022-06-15,MX_OAX_20363,1,0,,,3,0,,
2022-07-13,MX_OAX_20364,1,0,,,76,0,,
2022-02-27,MX_OAX_20365,2,0,,,13,0,,
2022-01-24,MX_OAX_20366,1,0,,,2,0,,
2022-08-19,MX_OAX_20367,1,0,,,5,0,,
2022-08-03,MX_OAX_20368,1,0,,,12,0,,
2022-08-29,MX_OAX_20369,1,0,,,34,0,,
2022-02-11,MX_OAX_20370,1,0,,,5,0,,
2022-02-02,MX_OAX_20371,1,0,,,1,0,,
2022-02-22,MX_OAX_20372,1,0,,,2,0,,
2022-02-01,MX_OAX_20373,1,0,,,1,0,,
2022-03-10,MX_OAX_20374,1,0,,,1,0,,
2022-08-19,MX_OAX_20375,1,0,,,390,3,,
2022-08-08,MX_OAX_20377,1,0,,,6,0,,
2022-08-31,MX_OAX_20378,1,0,,,12,0,,
2022-07-05,MX_OAX_20379,1,0,,,3,0,,
2022-07-24,MX_OAX_20380,0,1,,,6,1,,
2022-04-11,MX_OAX_20381,1,0,,,5,0,,
2022-08-07,MX_OAX_20383,1,0,,,2,0,,
2022-08-03,MX_OAX_20384,1,0,,,3,0,,
2022-09-11,MX_OAX_20385,1,0,,,3365,18,,
2022-07-25,MX_OAX_20386,1,0,,,19,0,,
2022-08-16,MX_OAX_20387,1,0,,,23,0,,
2022-02-09,MX_OAX_20388,1,0,,,6,1,,
2022-02-08,MX_OAX_20389,1,0,,,1,0,,
2022-09-14,MX_OAX_20390,1,0,,,1659,6,,
2022-08-10,MX_OAX_20392,1,0,,,3,0,,
2022-08-09,MX_OAX_20393,2,0,,,23,0,,
2022-07-27,MX_OAX_20394,1,0,,,1,0,,
2022-08-10,MX_OAX_20395,1,0,,,4,0,,
2022-09-13,MX_OAX_20397,2,0,,,479,4,,
2022-06-30,MX_OAX_20398,1,0,,,14,0,,
2022-09-13,MX_OAX_20399,1,0,,,1163,6,,
2022-07-19,MX_OAX_20400,1,0,,,7,0,,
2022-08-12,MX_OAX_20401,1,0,,,115,0,,
2022-08-24,MX_OAX_20403,2,0,,,111,1,,
2022-02-23,MX_OAX_20404,1,0,,,2,0,,
2022-07-28,MX_OAX_20405,1,0,,,3,0,,
2022-08-10,MX_OAX_20406,1,0,,,5,0,,
2022-08-28,MX_OAX_20407,1,1,,,3,1,,
2022-09-11,MX_OAX_20409,1,0,,,315,2,,
2022-02-24,MX_OAX_20410,0,1,,,2,1,,
2022-08-13,MX_OAX_20411,1,0,,,4,0,,
2022-09-12,MX_OAX_20413,1,0,,,1921,8,,
2022-09-12,MX_OAX_20414,1,0,,,7,0,,
2022-08-17,MX_OAX_20415,1,0,,,3,1,,
2022-08-03,MX_OAX_20417,1,0,,,9,0,,
2022-08-27,MX_OAX_20418,1,0,,,73,1,,
2022-06-26,MX_OAX_20419,1,0,,,12,0,,
2022-09-13,MX_OAX_20421,1,0,,,38,0,,
2022-02-06,MX_OAX_20422,1,0,,,1,0,,
2022-07-19,MX_OAX_20424,2,0,,,12,0,,
2022-07-06,MX_OAX_20425,1,0,,,2,0,,
2022-07-12,MX_OAX_20426,1,0,,,4,0,,
2022-08-30,MX_OAX_20427,1,0,,,94,1,,
2022-08-02,MX_OAX_20428,1,0,,,1,0,,
2022-08-16,MX_OAX_20429,1,0,,,4,0,,
2022-07-23,MX_OAX_20431,1,0,,,16,0,,
2022-08-18,MX_OAX_20432,1,0,,,6,0,,
2022-08-22,MX_OAX_20435,1,0,,,2,0,,
2022-06-08,MX_OAX_20436,1,0,,,1,0,,
2022-08-30,MX_OAX_20437,2,0,,,11,0,,
2022-02-08,MX_OAX_20438,1,0,,,1,0,,
2022-08-10,MX_OAX_20439,1,0,,,63,2,,
2022-08-09,MX_OAX_20441,1,0,,,9,0,,
2022-01-30,MX_OAX_20442,1,0,,,1,0,,
2022-02-16,MX_OAX_20443,1,0,,,1,0,,
2022-02-13,MX_OAX_20444,1,0,,,3,0,,
2022-09-05,MX_OAX_20446,1,0,,,6,0,,
2022-08-19,MX_OAX_20447,1,0,,,19,1,,
2022-02-09,MX_OAX_20448,1,0,,,1,0,,
2022-07-30,MX_OAX_20449,1,0,,,9,0,,
2022-07-21,MX_OAX_20450,1,0,,,2,0,,
2022-08-11,MX_OAX_20452,2,0,,,17,0,,
2022-08-09,MX_OAX_20453,1,0,,,21,0,,
2022-08-01,MX_OAX_20454,1,0,,,1,0,,
2022-07-02,MX_OAX_20455,1,0,,,7,0,,
2022-07-25,MX_OAX_20456,1,0,,,9,1,,
2022-07-11,MX_OAX_20457,1,0,,,2,0,,
2022-02-17,MX_OAX_20458,1,0,,,6,0,,
2022-08-03,MX_OAX_20459,3,0,,,58,0,,
2022-08-23,MX_OAX_20460,2,0,,,7,0,,
2022-07-29,MX_OAX_20461,1,0,,,1,0,,
2022-08-18,MX_OAX_20462,1,0,,,24,1,,
2022-08-03,MX_OAX_20463,1,0,,,3,0,,
2022-06-05,MX_OAX_20465,1,0,,,1,0,,
2022-02-07,MX_OAX_20466,0,1,,,2,1,,
2022-08-10,MX_OAX_20467,1,0,,,47,1,,
2022-08-02,MX_OAX_20468,1,0,,,5,0,,
2022-08-23,MX_OAX_20469,2,0,,,130,2,,
2022-09-03,MX_OAX_20470,1,0,,,2,0,,
2022-07-26,MX_OAX_20471,1,0,,,1,0,,
2022-07-20,MX_OAX_20472,3,0,,,15,1,,
2022-02-23,MX_OAX_20473,1,0,,,1,0,,
2022-07-11,MX_OAX_20474,3,0,,,13,1,,
2022-08-19,MX_OAX_20475,1,0,,,14,1,,
2022-07-21,MX_OAX_20477,1,0,,,2,0,,
2022-07-19,MX_OAX_20478,1,0,,,4,0,,
2022-01-13,MX_OAX_20480,1,0,,,1,0,,
2022-08-04,MX_OAX_20482,2,1,,,553,12,,
2022-09-12,MX_OAX_20483,1,0,,,176,0,,
2022-01-25,MX_OAX_20485,1,0,,,1,0,,
2022-02-15,MX_OAX_20486,1,0,,,7,0,,
2022-09-03,MX_OAX_20487,0,1,,,7,2,,
2022-08-01,MX_OAX_20489,1,0,,,1,0,,
2022-07-26,MX_OAX_20491,0,1,,,3,1,,
2022-08-01,MX_OAX_20492,1,0,,,2,0,,
2022-02-20,MX_OAX_20493,0,1,,,2,1,,
2022-02-17,MX_OAX_20494,1,0,,,3,0,,
2022-02-10,MX_OAX_20495,1,0,,,2,0,,
2022-08-19,MX_OAX_20496,1,0,,,7,0,,
2022-07-22,MX_OAX_20497,1,0,,,1,0,,
2022-07-20,MX_OAX_20498,1,0,,,4,0,,
2022-08-16,MX_OAX_20499,1,0,,,6,0,,
2022-08-21,MX_OAX_20500,1,0,,,6,0,,
2022-07-31,MX_OAX_20503,1,0,,,2,0,,
2022-01-16,MX_OAX_20504,1,0,,,1,0,,
2022-09-12,MX_OAX_20505,1,0,,,581,1,,
2022-02-14,MX_OAX_20507,1,0,,,1,0,,
2022-07-19,MX_OAX_20508,3,0,,,22,0,,
2022-07-10,MX_OAX_20509,1,0,,,2,0,,
2022-01-26,MX_OAX_20510,1,0,,,1,0,,
2022-08-03,MX_OAX_20511,0,1,,,2,1,,
2022-08-24,MX_OAX_20512,1,0,,,7,0,,
2022-08-09,MX_OAX_20513,1,0,,,21,0,,
2022-07-23,MX_OAX_20514,1,0,,,1,0,,
2022-09-14,MX_OAX_20515,1,0,,,995,18,,
2022-08-09,MX_OAX_20516,2,0,,,9,1,,
2022-01-17,MX_OAX_20517,1,0,,,1,0,,
2022-08-18,MX_OAX_20519,1,0,,,42,0,,
2022-08-12,MX_OAX_20520,1,0,,,13,0,,
2022-06-29,MX_OAX_20521,1,0,,,2,0,,
2022-02-21,MX_OAX_20522,1,0,,,2,0,,
2022-08-08,MX_OAX_20523,1,0,,,5,0,,
2022-04-01,MX_OAX_20524,1,0,,,1,0,,
2022-08-10,MX_OAX_20525,1,0,,,28,2,,
2022-07-01,MX_OAX_20526,1,0,,,19,2,,
2022-07-23,MX_OAX_20527,1,0,,,2,0,,
2022-08-06,MX_OAX_20528,1,0,,,3,0,,
2022-01-20,MX_OAX_20529,3,0,,,3,0,,
2022-09-06,MX_OAX_20530,1,0,,,11,0,,
2022-08-08,MX_OAX_20531,1,0,,,18,0,,
2022-07-15,MX_OAX_20533,1,1,,,5,1,,
2022-02-04,MX_OAX_20534,1,0,,,2,1,,
2022-07-08,MX_OAX_20536,1,0,,,1,0,,
2022-08-15,MX_OAX_20537,1,0,,,10,1,,
2022-08-12,MX_OAX_20539,1,0,,,165,1,,
2022-08-31,MX_OAX_20540,0,1,,,25,2,,
2022-07-19,MX_OAX_20542,2,0,,,4,0,,
2022-01-12,MX_OAX_20543,1,0,,,2,0,,
2022-01-11,MX_OAX_20544,1,0,,,5,0,,
2022-09-07,MX_OAX_20545,1,0,,,147,2,,
2022-08-08,MX_OAX_20546,1,0,,,19,0,,
2022-02-01,MX_OAX_20547,1,0,,,1,0,,
2022-07-11,MX_OAX_20549,1,0,,,26,0,,
2022-09-01,MX_OAX_20550,1,0,,,53,0,,
2022-09-14,MX_OAX_20551,1,0,,,510,7,,
2022-07-23,MX_OAX_20552,1,0,,,3,0,,
2022-08-31,MX_OAX_20553,1,0,,,234,3,,
2022-07-11,MX_OAX_20554,1,0,,,2,0,,
2022-07-29,MX_OAX_20555,1,0,,,30,0,,
2022-09-08,MX_OAX_20557,1,0,,,110,1,,
2022-07-15,MX_OAX_20558,1,0,,,12,1,,
2022-08-13,MX_OAX_20559,1,0,,,145,2,,
2022-09-01,MX_OAX_20560,1,0,,,9,0,,
2022-07-10,MX_OAX_20561,1,0,,,7,0,,
2022-02-14,MX_OAX_20562,1,0,,,2,0,,
2022-07-19,MX_OAX_20564,1,0,,,2,0,,
2022-08-30,MX_OAX_20565,1,0,,,921,6,,
2022-02-21,MX_OAX_20567,1,0,,,2,0,,
2022-07-19,MX_OAX_20568,1,0,,,4,0,,
2022-02-20,MX_OAX_20569,0,1,,,1,1,,
2022-09-08,MX_OAX_20570,2,0,,,324,4,,
2022-09-14,MX_PUE,20,0,,,79911,727,,
2022-09-05,MX_PUE_21001,1,0,,,186,2,,
2022-07-27,MX_PUE_21002,1,0,,,9,0,,
2022-09-06,MX_PUE_21003,1,0,,,308,10,,
2022-08-19,MX_PUE_21004,1,0,,,38,2,,
2022-07-18,MX_PUE_21005,1,0,,,2,0,,
2022-08-02,MX_PUE_21006,1,0,,,16,0,,
2022-07-04,MX_PUE_21007,1,0,,,7,0,,
2022-08-31,MX_PUE_21008,1,0,,,15,2,,
2022-02-06,MX_PUE_21009,0,1,,,2,1,,
2022-08-30,MX_PUE_21010,1,0,,,86,4,,
2022-07-27,MX_PUE_21011,1,0,,,9,0,,
2022-08-19,MX_PUE_21012,1,0,,,6,0,,
2022-08-08,MX_PUE_21013,1,0,,,15,1,,
2022-07-21,MX_PUE_21014,1,0,,,5,0,,
2022-09-06,MX_PUE_21015,1,0,,,504,5,,
2022-07-28,MX_PUE_21016,1,0,,,13,0,,
2022-08-15,MX_PUE_21017,2,0,,,57,0,,
2022-08-17,MX_PUE_21018,1,0,,,7,0,,
2022-09-13,MX_PUE_21019,2,0,,,2648,26,,
2022-02-20,MX_PUE_21020,1,0,,,5,0,,
2022-07-28,MX_PUE_21021,1,0,,,2,0,,
2022-07-08,MX_PUE_21022,1,0,,,8,0,,
2022-08-30,MX_PUE_21023,1,0,,,21,0,,
2022-08-04,MX_PUE_21025,1,0,,,16,0,,
2022-08-08,MX_PUE_21026,2,0,,,23,1,,
2022-08-03,MX_PUE_21027,1,0,,,3,1,,
2022-08-05,MX_PUE_21028,1,0,,,1,0,,
2022-07-17,MX_PUE_21029,1,0,,,7,0,,
2022-02-07,MX_PUE_21030,1,0,,,2,0,,
2022-07-21,MX_PUE_21031,1,0,,,6,0,,
2022-05-06,MX_PUE_21032,0,1,,,2,1,,
2022-08-08,MX_PUE_21033,1,0,,,6,2,,
2022-09-12,MX_PUE_21034,1,0,,,241,2,,
2022-08-22,MX_PUE_21035,3,0,,,160,3,,
2022-01-24,MX_PUE_21036,1,0,,,1,0,,
2022-07-24,MX_PUE_21037,1,0,,,14,3,,
2022-07-18,MX_PUE_21038,1,0,,,7,0,,
2022-07-12,MX_PUE_21039,2,0,,,5,0,,
2022-02-22,MX_PUE_21040,1,0,,,5,0,,
2022-09-13,MX_PUE_21041,2,0,,,1344,3,,
2022-08-09,MX_PUE_21042,1,0,,,3,0,,
2022-09-10,MX_PUE_21043,1,0,,,41,0,,
2022-08-29,MX_PUE_21044,1,0,,,23,0,,
2022-09-05,MX_PUE_21045,1,0,,,161,2,,
2022-07-19,MX_PUE_21046,1,0,,,6,1,,
2022-08-29,MX_PUE_21047,0,1,,,103,3,,
2022-09-07,MX_PUE_21048,1,0,,,36,0,,
2022-07-21,MX_PUE_21049,1,0,,,12,0,,
2022-07-27,MX_PUE_21050,1,0,,,10,1,,
2022-08-29,MX_PUE_21051,1,0,,,221,7,,
2022-02-17,MX_PUE_21052,1,0,,,3,0,,
2022-08-27,MX_PUE_21053,1,0,,,437,8,,
2022-09-11,MX_PUE_21054,1,0,,,114,1,,
2022-08-24,MX_PUE_21055,1,0,,,13,1,,
2022-01-21,MX_PUE_21056,2,0,,,2,0,,
2022-07-15,MX_PUE_21057,1,0,,,7,1,,
2022-08-03,MX_PUE_21058,1,0,,,5,0,,
2022-09-11,MX_PUE_21059,1,0,,,4,0,,
2022-07-18,MX_PUE_21060,1,0,,,6,1,,
2022-07-21,MX_PUE_21061,1,0,,,5,1,,
2022-08-22,MX_PUE_21062,1,0,,,34,1,,
2022-08-02,MX_PUE_21063,1,0,,,41,0,,
2022-08-29,MX_PUE_21064,0,1,,,10,2,,
2022-07-28,MX_PUE_21065,1,0,,,9,0,,
2022-08-12,MX_PUE_21066,1,0,,,14,1,,
2022-09-13,MX_PUE_21067,1,0,,,15,1,,
2022-07-19,MX_PUE_21068,1,0,,,6,0,,
2022-09-13,MX_PUE_21069,1,0,,,290,2,,
2022-09-06,MX_PUE_21070,1,0,,,9,0,,
2022-09-13,MX_PUE_21071,1,0,,,1403,10,,
2022-08-25,MX_PUE_21072,1,0,,,28,1,,
2022-08-10,MX_PUE_21073,1,0,,,29,1,,
2022-09-10,MX_PUE_21074,1,0,,,490,8,,
2022-08-04,MX_PUE_21075,1,0,,,21,2,,
2022-09-03,MX_PUE_21076,1,0,,,31,1,,
2022-07-23,MX_PUE_21077,1,0,,,2,0,,
2022-08-06,MX_PUE_21078,1,0,,,50,0,,
2022-08-04,MX_PUE_21079,1,0,,,8,0,,
2022-08-11,MX_PUE_21080,1,0,,,2,0,,
2022-07-20,MX_PUE_21081,1,0,,,3,0,,
2022-08-18,MX_PUE_21082,1,0,,,79,1,,
2022-08-13,MX_PUE_21083,1,0,,,53,2,,
